Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,month,day,year,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,DewPoint_y,ResultSpeed_y,ResultDir_y
"7500 North Oakley Avenue, Chicago, IL 60645, USA",3,75,37,101,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",2,36,39,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",3,36,39,11,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"7200 North Oketo Avenue, Chicago, IL 60631, USA",2,72,38,16,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"7200 North Oketo Avenue, Chicago, IL 60631, USA",3,72,38,16,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"3800 North California Avenue, Chicago, IL 60618, USA",3,38,16,19,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999999,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4900 West Balmoral Avenue, Chicago, IL 60630, USA",2,49,115,20,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"5800 North Western Avenue, Chicago, IL 60659, USA",2,58,48,22,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"5800 North Western Avenue, Chicago, IL 60659, USA",3,58,48,22,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,9,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"1400 North Sacramento Avenue, Chicago, IL 60622, USA",2,14,22,25,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"1400 North Sacramento Avenue, Chicago, IL 60622, USA",3,14,22,25,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",2,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,10,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",3,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,19,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",1,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4200 West 127th Street, Alsip, IL 60803, USA",2,42,98,92,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,20,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4200 West 127th Street, Alsip, IL 60803, USA",3,42,98,92,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,25,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4200 West 127th Street, Alsip, IL 60803, USA",1,42,98,92,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,6,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"5300 West Agatite Avenue, Chicago, IL 60630, USA",2,53,114,94,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"5300 West Agatite Avenue, Chicago, IL 60630, USA",3,53,114,94,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,3,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4000 North Austin Avenue, Chicago, IL 60634, USA",3,40,14,95,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,4,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"Chicago, IL, USA",3,43,13,98,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4200 North Richmond Street, Chicago, IL 60618, USA",3,42,41,99,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,6,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"2800 North Francisco Avenue, Chicago, IL 60618, USA",3,28,20,100,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"1800 West Farwell Avenue, Chicago, IL 60626, USA",3,18,119,103,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"7000 West Armitage Avenue, Chicago, IL 60707, USA",2,70,0,104,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"7000 West Armitage Avenue, Chicago, IL 60707, USA",3,70,0,104,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,6,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"3500 West 116th Street, Chicago, IL 60655, USA",2,35,96,111,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"3500 West 116th Street, Chicago, IL 60655, USA",3,35,96,111,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4500 North Campbell Avenue, Chicago, IL 60625, USA",3,45,17,128,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4000 North Tripp Avenue, Chicago, IL 60641, USA",2,40,47,0,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4600 Milwaukee Avenue, Chicago, IL 60630, USA",3,46,33,4,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"6000 North Avondale Avenue, Chicago, IL 60631, USA",2,60,15,7,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"6000 North Avondale Avenue, Chicago, IL 60631, USA",3,60,15,7,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"7000 North Moselle Avenue, Chicago, IL 60646, USA",3,70,35,9,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"6100 North Lemont Avenue, Chicago, IL 60646, USA",2,61,28,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"2700 South Western Avenue, Chicago, IL 60608, USA",3,27,92,26,"2700  S WESTERN AVE, Chicago, IL",41.843810999999995,-87.686763,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"6800 West Belden Avenue, Chicago, IL 60707, USA",3,68,116,29,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"2100 South Hamlin Avenue, Chicago, IL 60623, USA",2,21,67,31,"2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,5,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"2100 South Hamlin Avenue, Chicago, IL 60623, USA",3,21,67,31,"2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"3000 West 18th Street, Chicago, IL 60608, USA",3,30,99,32,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"1100 South California Avenue, Chicago, IL 60612, USA",2,11,55,36,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"1100 South California Avenue, Chicago, IL 60612, USA",3,11,55,36,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"2500 South Throop Street, Chicago, IL 60608, USA",2,25,87,40,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"1000 West 95th Street, Chicago, IL 60643, USA",3,10,112,67,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"1000 South California Avenue, Chicago, IL 60612, USA",1,10,56,69,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000001,9,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"9600 South Hoyne Avenue, Chicago, IL 60643, USA",2,96,68,114,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,3,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"9600 South Hoyne Avenue, Chicago, IL 60643, USA",3,96,68,114,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,5,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"1800 West Leland Avenue, Chicago, IL 60640, USA",3,18,128,127,"1800  W LELAND AVE, Chicago, IL",41.966986999999996,-87.674677,8,1,0,6,26,2007,92,70,81,10,69,0,16,0418,1931,0,6.1,22,7.1,91,73,69,7.3,21
"4100 North Oak Park Avenue, Chicago, IL 60634, USA",2,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"7900 West Foster Avenue, Chicago, IL 60656, USA",2,79,120,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"7900 West Foster Avenue, Chicago, IL 60656, USA",3,79,120,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"2500 West Grand Avenue, Chicago, IL 60654, USA",3,25,123,35,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"2200 North Cannon Drive, Chicago, IL 60614, USA",2,22,18,41,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,3,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"2200 West 113th Street, Chicago, IL 60643, USA",3,22,95,68,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"2200 West 113th Street, Chicago, IL 60643, USA",1,22,95,68,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1100 South Peoria Street, Chicago, IL 60608, USA",2,11,81,75,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"2200 West 89th Street, Chicago, IL 60643, USA",3,22,111,80,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"6500 North Oak Park Avenue, Chicago, IL 60631, USA",3,65,36,96,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,3,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"7500 North Oakley Avenue, Chicago, IL 60645, USA",2,75,37,101,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"7500 North Oakley Avenue, Chicago, IL 60645, USA",3,75,37,101,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1500 North Long Avenue, Chicago, IL 60651, USA",3,15,29,106,"1500  N LONG AVE, Chicago, IL",41.907645,-87.760886,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"7200 North Oketo Avenue, Chicago, IL 60631, USA",2,72,38,16,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"5800 North Western Avenue, Chicago, IL 60659, USA",2,58,48,22,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"5800 North Western Avenue, Chicago, IL 60659, USA",3,58,48,22,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"5000 South Central Avenue, Chicago, IL 60638, USA",1,50,58,24,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"South Vincennes Avenue, Chicago, IL, USA",3,10,90,70,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",2,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",3,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",1,11,50,71,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"4200 West 127th Street, Alsip, IL 60803, USA",3,42,98,92,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,3,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"5300 West Agatite Avenue, Chicago, IL 60630, USA",3,53,114,94,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"4000 North Austin Avenue, Chicago, IL 60634, USA",3,40,14,95,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"Chicago, IL, USA",3,43,13,98,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"4200 North Richmond Street, Chicago, IL 60618, USA",3,42,41,99,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1800 West Farwell Avenue, Chicago, IL 60626, USA",3,18,119,103,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"7000 West Armitage Avenue, Chicago, IL 60707, USA",2,70,0,104,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"7000 West Armitage Avenue, Chicago, IL 60707, USA",3,70,0,104,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"3500 West 116th Street, Chicago, IL 60655, USA",3,35,96,111,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,6,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"3700 North Kedvale Avenue, Chicago, IL 60641, USA",3,37,23,123,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,5,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"6000 North Avondale Avenue, Chicago, IL 60631, USA",3,60,15,7,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"6100 North Lemont Avenue, Chicago, IL 60646, USA",2,61,28,12,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"3000 West 18th Street, Chicago, IL 60608, USA",2,30,99,32,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"3000 West 18th Street, Chicago, IL 60608, USA",3,30,99,32,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,3,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1000 West 95th Street, Chicago, IL 60643, USA",2,10,112,67,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1000 West 95th Street, Chicago, IL 60643, USA",1,10,112,67,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"6100 West Fullerton Avenue, Chicago, IL 60639, USA",2,61,121,13,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"6400 West Strong Street, Chicago, IL, USA",3,64,136,14,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",3,12,125,18,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000001,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1000 North Central Park Avenue, Chicago, IL 60651, USA",2,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1000 North Central Park Avenue, Chicago, IL 60651, USA",3,10,19,23,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"2000 East 111th Street, Chicago, IL 60628, USA",2,20,2,66,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"2000 East 111th Street, Chicago, IL 60628, USA",3,20,2,66,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"3300 North Rutherford Avenue, Chicago, IL 60634, USA",2,33,43,97,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"1100 North Artesian Avenue, Chicago, IL 60622, USA",2,11,49,113,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,1,0,6,29,2007,70,56,63,-8,55,2,0,0419,1931,0,7.6,2,8.3,71,56,56,7.4,2
"4100 North Oak Park Avenue, Chicago, IL 60634, USA",2,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"4100 North Oak Park Avenue, Chicago, IL 60634, USA",3,41,36,1,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"6200 North Mandell Avenue, Chicago, IL 60646, USA",2,62,30,8,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"6200 North Mandell Avenue, Chicago, IL 60646, USA",3,62,30,8,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"7900 West Foster Avenue, Chicago, IL 60656, USA",2,79,120,15,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,3,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"1500 West Webster Avenue, Chicago, IL 60614, USA",2,15,138,34,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"1500 West Webster Avenue, Chicago, IL 60614, USA",3,15,138,34,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,2,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"2500 West Grand Avenue, Chicago, IL 60654, USA",2,25,123,35,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,3,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"2500 West Grand Avenue, Chicago, IL 60654, USA",3,25,123,35,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,16,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"1100 Roosevelt Road, Chicago, IL 60608, USA",3,11,134,37,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"2200 North Cannon Drive, Chicago, IL 60614, USA",2,22,18,41,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"2200 North Cannon Drive, Chicago, IL 60614, USA",3,22,18,41,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"2200 West 113th Street, Chicago, IL 60643, USA",2,22,95,68,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
"2200 West 113th Street, Chicago, IL 60643, USA",3,22,95,68,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,3,0,7,2,2007,79,53,66,-6,50,0,1,0420,1931,0,5.9,14,8.1,77,58,50,7.4,12
