Date,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,DewPoint_y,ResultSpeed_y,ResultDir_y
2012-10-04,77,48,63,6,52,2,0,0552,1729,0,10.1,24,11.7,81,51,51,11.6,23
2012-10-05,50,39,45,-12,31,20,0,0553,1727,0,8.4,28,8.9,51,42,31,9.8,27
2012-10-06,50,34,42,-14,28,23,0,0554,1725,0,9.5,30,9.8,50,35,27,8.2,29
2012-10-07,51,36,44,-12,24,21,0,0555,1724,0,6.1,28,7.6,51,38,24,5.3,28
2012-10-08,60,32,46,-10,29,19,0,0556,1722,0,13.9,20,13.8,60,36,27,10.8,21
2012-10-09,65,42,54,-1,38,11,0,0557,1720,0,13.1,22,16.7,67,43,36,11.8,21
2012-10-10,51,35,43,-12,31,22,0,0558,1719,0,12.1,28,12.7,52,38,30,9.9,28
2012-10-11,67,35,51,-3,35,14,0,0559,1717,0,9.0,23,15.0,67,39,33,7.7,22
2012-10-12,53,37,45,-9,32,20,0,0600,1715,0,6.1,7,10.6,53,41,30,6.0,5
2012-10-13,67,44,56,3,52,9,0,0602,1714,0,11.9,20,12.6,68,47,50,10.5,19
2012-10-14,71,48,60,7,55,5,0,0603,1712,0,10.8,24,15.6,72,49,54,11.4,23
2012-10-15,60,41,51,-2,41,14,0,0604,1711,0,5.4,32,9.0,60,46,40,4.5,30
2012-10-16,70,40,55,3,45,10,0,0605,1709,0,14.0,18,14.4,70,44,43,12.3,17
2012-10-17,68,54,61,9,52,4,0,0606,1707,0,15.6,19,17.7,69,55,51,13.5,19
2012-10-18,54,45,50,-1,41,15,0,0607,1706,0,13.7,22,15.1,55,45,40,13.2,22
2012-10-19,52,43,48,-3,43,17,0,0608,1704,0,4.2,26,7.0,53,44,42,4.4,24
2012-10-20,59,39,49,-1,40,16,0,0610,1703,0,6.9,27,7.2,58,41,40,6.6,24
2012-10-21,68,37,53,3,45,12,0,0611,1701,0,6.2,16,6.5,70,42,44,5.1,15
2012-10-22,65,49,57,7,56,8,0,0612,1660,0,4.0,20,6.5,67,56,55,5.5,18
2012-10-23,70,57,64,15,60,1,0,0613,1658,0,4.4,16,7.0,69,59,59,4.4,17
2012-10-24,78,58,68,19,62,0,3,0614,1657,0,11.5,19,11.2,79,61,60,10.4,19
2012-10-25,75,45,60,12,56,5,0,0616,1656,0,11.8,22,17.6,77,45,55,11.7,22
2012-10-26,51,37,44,-4,30,21,0,0617,1654,0,8.9,34,9.7,51,38,30,9.1,34
2012-10-27,48,34,41,-7,27,24,0,0618,1653,0,9.6,36,10.5,48,36,28,10.4,36
2012-10-28,49,38,44,-3,30,21,0,0619,1651,0,12.8,1,13.6,50,40,31,13.7,1
2012-10-29,51,36,44,-3,30,21,0,0620,1650,0,14.3,36,15.0,51,38,30,15.9,35
2012-10-30,48,39,44,-2,26,21,0,0622,1649,0,19.4,35,18.5,47,40,26,19.3,34
2012-10-31,50,34,42,-4,26,23,0,0623,1647,0,13.5,33,13.8,49,35,26,12.1,32
2013-05-01,84,56,70,17,54,0,5,0448,1849,0,8.0,18,9.7,85,63,52,7.7,18
2013-05-02,55,42,49,-5,41,16,0,0447,1850,0,15.2,3,15.4,71,42,39,15.8,2
2013-05-03,48,40,44,-10,42,21,0,0446,1851,0,11.2,4,11.5,50,40,41,11.0,2
2013-05-04,71,48,60,6,45,5,0,0444,1852,0,6.1,6,7.0,72,49,44,6.0,6
2013-05-05,69,48,59,4,43,6,0,0443,1853,0,8.8,3,9.3,70,49,41,8.0,2
2013-05-06,71,50,61,6,39,4,0,0442,1855,0,7.5,3,8.0,70,51,37,7.0,2
2013-05-07,75,48,62,7,41,3,0,0441,1856,0,4.7,5,5.8,76,49,39,5.1,5
2013-05-08,79,48,64,8,43,1,0,0439,1857,0,3.7,7,5.1,77,46,42,4.0,9
2013-05-09,75,46,61,5,50,4,0,0438,1858,0,1.0,9,5.8,76,50,49,0.7,20
2013-05-10,47,44,46,-10,43,19,0,0437,1859,0,9.4,36,10.0,50,44,41,10.5,35
2013-05-11,60,43,52,-5,37,13,0,0436,1860,0,10.1,30,12.7,62,44,36,8.7,28
2013-05-12,55,37,46,-11,29,19,0,0435,1901,0,7.8,32,11.2,55,38,28,5.5,32
2013-05-13,64,36,50,-8,32,15,0,0434,1902,0,2.5,9,5.9,61,38,31,3.1,8
2013-05-14,91,50,71,13,49,0,6,0433,1903,0,8.4,22,11.7,90,57,47,8.9,21
2013-05-15,84,60,72,14,49,0,7,0432,1904,0,3.2,28,8.4,83,62,47,2.3,24
2013-05-16,83,53,68,9,46,0,3,0431,1905,0,4.1,7,5.0,81,57,44,4.0,7
2013-05-17,70,55,63,4,46,2,0,0430,1906,0,6.1,4,6.8,73,58,47,4.5,6
2013-05-18,80,56,68,8,56,0,3,0429,1907,0,5.3,12,6.5,79,59,55,6.3,10
2013-05-19,86,58,72,12,61,0,7,0428,1908,0,6.2,14,7.6,87,62,60,7.1,15
2013-05-20,89,65,77,16,60,0,12,0427,1909,0,12.6,22,13.7,92,65,59,13.6,20
2013-05-21,81,64,73,12,63,0,8,0426,1910,0,11.2,20,12.1,82,65,62,12.4,20
2013-05-22,73,52,63,2,60,2,0,0425,1911,0,4.5,25,7.4,73,56,59,6.4,23
2013-05-23,54,42,48,-13,43,17,0,0425,1912,0,14.5,2,14.8,56,43,40,17.9,36
2013-05-24,57,41,49,-13,34,16,0,0424,1913,0,7.5,4,8.1,57,42,33,8.1,3
2013-05-25,57,44,51,-11,37,14,0,0423,1914,0,4.7,5,5.1,57,46,36,3.3,6
2013-05-26,68,44,56,-6,44,9,0,0422,1915,0,5.5,9,7.4,67,46,43,4.0,9
2013-05-27,62,53,58,-4,53,7,0,0422,1916,0,8.5,9,9.1,65,56,54,7.5,10
2013-05-28,76,56,66,3,64,0,1,0421,1916,0,8.7,21,10.2,76,59,63,9.5,19
2013-05-29,84,64,74,10,64,0,9,0421,1917,0,7.3,20,8.7,85,65,62,7.9,20
2013-05-30,83,64,74,10,66,0,9,0420,1918,0,13.4,19,14.6,84,65,64,12.9,18
2013-05-31,77,64,71,7,65,0,6,0420,1919,0,11.7,20,12.1,78,65,64,12.4,19
2013-06-01,76,63,70,6,62,0,5,0419,1920,0,13.1,22,13.0,76,63,61,11.9,21
2013-06-02,63,43,53,-11,50,12,0,0419,1920,0,1.8,5,6.2,63,47,48,2.8,4
2013-06-03,68,43,56,-8,43,9,0,0418,1921,0,3.7,12,4.8,68,43,40,2.6,9
2013-06-04,72,50,61,-3,45,4,0,0418,1922,0,5.3,7,6.1,72,50,44,5.6,7
2013-06-05,73,54,64,-1,49,1,0,0417,1923,0,6.8,5,8.2,76,56,46,6.1,6
2013-06-06,64,52,58,-8,50,7,0,0417,1923,0,8.9,3,9.1,65,54,48,9.0,3
2013-06-07,68,52,60,-6,45,5,0,0417,1924,0,9.5,3,9.9,68,54,44,8.8,2
2013-06-08,74,49,62,-4,43,3,0,0417,1925,0,4.7,7,5.4,74,50,42,4.7,6
2013-06-09,80,55,68,2,55,0,3,0416,1925,0,6.0,15,8.9,83,58,53,7.1,15
2013-06-10,76,60,68,1,63,0,3,0416,1926,0,2.7,4,4.3,75,61,61,2.0,7
2013-06-11,83,60,72,5,62,0,7,0416,1926,0,3.2,25,4.5,84,60,61,2.5,23
2013-06-12,86,63,75,7,64,0,10,0416,1927,0,3.1,8,8.0,87,64,64,2.9,5
2013-06-13,73,58,66,-2,54,0,1,0416,1927,0,11.7,3,12.2,72,59,53,12.6,1
2013-06-14,78,56,67,-1,51,0,2,0416,1928,0,6.6,6,7.9,76,57,50,6.0,5
2013-06-15,80,58,69,1,62,0,4,0416,1928,0,5.6,21,7.7,81,61,60,5.6,21
2013-06-16,86,69,78,9,62,0,13,0416,1929,0,8.3,27,9.2,83,69,62,8.6,24
2013-06-17,88,59,74,5,55,0,9,0416,1929,0,3.9,29,8.1,88,62,56,3.7,28
2013-06-18,71,56,64,-6,52,1,0,0416,1929,0,11.4,3,11.6,70,57,52,12.1,2
2013-06-19,75,53,64,-6,46,1,0,0416,1930,0,5.9,8,6.9,75,57,46,6.4,7
2013-06-20,86,56,71,1,58,0,6,0416,1930,0,5.1,12,5.9,86,62,57,6.0,11
2013-06-21,82,68,75,5,65,0,10,0416,1930,0,7.4,19,9.5,85,70,63,7.6,19
2013-06-22,80,67,74,4,67,0,9,0417,1931,0,3.1,22,8.4,83,70,65,4.8,20
2013-06-23,87,66,77,7,68,0,12,0417,1931,0,10.7,20,11.5,89,69,66,9.3,20
2013-06-24,89,67,78,7,67,0,13,0417,1931,0,8.9,23,10.0,86,68,65,10.5,21
2013-06-25,85,67,76,5,69,0,11,0417,1931,0,4.5,19,6.9,87,70,67,5.2,21
2013-06-26,80,66,73,2,67,0,8,0418,1931,0,2.2,16,7.4,81,68,65,2.6,18
2013-06-27,90,64,77,6,67,0,12,0418,1931,0,7.2,29,7.2,91,66,65,6.1,29
2013-06-28,83,67,75,4,61,0,10,0419,1931,0,10.5,31,10.9,83,68,60,9.0,29
2013-06-29,72,64,68,-3,59,0,3,0419,1931,0,12.0,2,12.3,72,64,59,11.7,1
2013-06-30,77,62,70,-2,52,0,5,0419,1931,0,13.8,2,13.9,76,64,52,14.0,1
2013-07-01,75,59,67,-5,51,0,2,0420,1931,0,12.6,3,12.3,75,61,50,13.8,3
2013-07-02,68,60,64,-8,52,1,0,0420,1931,0,11.0,3,11.2,68,62,53,12.0,3
2013-07-03,72,59,66,-6,60,0,1,0421,1931,0,2.2,2,5.3,74,62,60,0.5,36
2013-07-04,83,56,70,-2,61,0,5,0422,1930,0,4.4,20,5.1,83,61,59,7.3,19
2013-07-05,86,60,73,1,61,0,8,0422,1930,0,3.7,19,4.8,87,63,60,5.1,20
2013-07-06,83,65,74,2,65,0,9,0423,1930,0,4.1,19,4.5,82,71,63,5.4,19
2013-07-07,88,70,79,7,67,0,14,0423,1930,0,6.6,21,6.8,89,70,66,8.0,21
2013-07-08,86,70,78,5,71,0,13,0424,1929,0,7.8,23,8.4,87,71,70,10.0,22
2013-07-09,85,73,79,6,74,0,14,0425,1929,0,6.9,23,7.3,85,75,72,8.9,23
2013-07-10,85,66,76,3,65,0,11,0425,1929,0,6.0,34,8.3,87,66,65,3.7,3
2013-07-11,81,64,73,0,54,0,8,0426,1928,0,6.5,3,7.4,80,63,52,6.3,3
2013-07-12,83,58,71,-2,53,0,6,0427,1928,0,4.0,8,4.8,82,60,54,4.1,8
2013-07-13,84,62,73,0,59,0,8,0428,1927,0,6.8,9,7.5,83,67,58,6.4,9
2013-07-14,88,72,80,7,66,0,15,0428,1927,0,6.7,9,7.6,88,73,66,8.2,8
2013-07-15,89,71,80,6,71,0,15,0429,1926,0,4.3,8,5.1,91,75,71,5.0,8
2013-07-16,92,73,83,9,72,0,18,0430,1925,0,6.4,23,6.8,93,77,70,6.8,22
2013-07-17,94,76,85,11,72,0,20,0431,1925,0,6.7,26,6.9,95,77,70,6.2,25
2013-07-18,95,77,86,12,72,0,21,0432,1924,0,7.2,24,8.1,96,79,71,8.8,23
2013-07-19,96,71,84,10,70,0,19,0433,1923,0,13.3,25,14.0,97,75,69,13.4,24
2013-07-20,89,71,80,6,64,0,15,0433,1923,0,4.8,1,7.5,88,72,63,3.8,3
2013-07-21,88,68,78,4,65,0,13,0434,1922,0,2.8,7,6.7,89,72,63,2.9,11
2013-07-22,87,71,79,5,66,0,14,0435,1921,0,4.9,24,7.4,90,72,64,5.2,21
2013-07-23,78,63,71,-3,60,0,6,0436,1920,0,8.8,2,11.0,80,65,58,7.3,1
2013-07-24,72,60,66,-8,51,0,1,0437,1919,0,7.8,5,8.1,73,62,48,10.1,5
2013-07-25,81,57,69,-5,54,0,4,0438,1918,0,4.1,23,5.1,81,58,52,2.7,23
2013-07-26,70,62,66,-8,61,0,1,0439,1918,0,7.6,22,8.5,74,65,58,9.3,21
2013-07-27,65,55,60,-14,51,5,0,0440,1917,0,9.0,30,10.6,68,57,49,10.3,30
2013-07-28,69,54,62,-12,50,3,0,0441,1916,0,8.7,28,9.1,71,55,47,9.5,26
2013-07-29,76,57,67,-7,55,0,2,0442,1915,0,2.0,1,7.0,76,58,53,2.3,2
2013-07-30,74,57,66,-8,59,0,1,0443,1914,0,4.2,16,4.7,74,61,56,5.5,16
2013-07-31,75,62,69,-5,64,0,4,0444,1913,0,2.2,32,4.4,75,64,63,2.5,30
2013-08-01,81,61,71,-2,57,0,6,0445,1911,0,7.6,30,7.8,82,61,54,6.2,29
2013-08-02,84,62,73,0,63,0,8,0446,1910,0,4.5,29,8.2,86,65,62,2.7,23
2013-08-03,81,64,73,0,55,0,8,0447,1909,0,5.8,2,6.8,79,66,54,6.9,4
2013-08-04,75,60,68,-5,56,0,3,0448,1908,0,5.9,6,7.8,74,60,55,6.1,7
2013-08-05,75,58,67,-6,59,0,2,0449,1907,0,6.8,19,7.6,76,63,56,7.1,18
2013-08-06,83,67,75,2,68,0,10,0450,1906,0,7.2,21,8.0,85,68,65,8.7,21
2013-08-07,89,67,78,5,68,0,13,0451,1904,0,4.0,30,9.9,91,70,67,2.4,30
2013-08-08,78,65,72,-1,56,0,7,0452,1903,0,8.6,5,9.3,79,69,55,10.5,5
2013-08-09,82,59,71,-2,60,0,6,0453,1902,0,4.7,27,5.3,84,62,58,4.9,27
2013-08-10,81,64,73,0,57,0,8,0454,1900,0,5.3,5,6.5,81,68,55,6.0,6
2013-08-11,81,60,71,-2,61,0,6,0455,1859,0,2.0,27,3.0,84,63,57,4.0,24
2013-08-12,82,67,75,2,65,0,10,0456,1858,0,3.5,27,7.5,85,69,63,4.5,26
2013-08-13,70,58,64,-9,52,1,0,0457,1856,0,8.7,3,9.6,71,62,50,11.2,2
2013-08-14,72,56,64,-8,50,1,0,0458,1855,0,3.9,4,7.1,71,58,49,3.0,3
2013-08-15,75,55,65,-7,53,0,0,0459,1854,0,4.2,24,4.9,74,57,50,4.5,22
2013-08-16,82,55,69,-3,52,0,4,0500,1852,0,2.8,4,5.2,82,58,51,5.0,7
2013-08-17,81,57,69,-3,56,0,4,0501,1851,0,5.7,8,6.4,79,60,55,6.0,7
2013-08-18,81,59,70,-2,57,0,5,0502,1849,0,3.7,8,4.8,81,62,57,4.2,8
2013-08-19,85,57,71,0,60,0,6,0503,1848,0,5.1,25,5.3,86,63,58,3.8,25
2013-08-20,88,66,77,6,62,0,12,0504,1846,0,7.7,22,8.0,88,68,61,7.0,21
2013-08-21,90,68,79,8,65,0,14,0505,1845,0,8.6,23,9.0,91,70,64,9.0,22
2013-08-22,78,68,73,2,67,0,8,0506,1843,0,1.5,23,7.0,78,67,66,2.5,24
2013-08-23,82,62,72,1,55,0,7,0508,1842,0,6.1,6,6.8,81,64,55,7.2,6
2013-08-24,86,60,73,2,59,0,8,0509,1840,0,5.3,17,6.1,86,64,56,4.6,16
2013-08-25,89,65,77,7,62,0,12,0510,1839,0,9.2,22,9.6,89,68,60,9.6,21
2013-08-26,92,70,81,11,68,0,16,0511,1837,0,9.0,24,9.4,92,70,66,9.2,23
2013-08-27,96,77,87,17,70,0,22,0512,1835,0,11.7,24,12.0,96,77,68,12.5,24
2013-08-28,83,71,77,7,69,0,12,0513,1834,0,6.9,3,9.3,83,71,67,5.8,36
2013-08-29,89,66,78,8,64,0,13,0514,1832,0,3.9,10,4.7,87,69,65,4.2,10
2013-08-30,96,67,82,12,68,0,17,0515,1831,0,4.4,26,8.3,96,69,67,5.3,24
2013-08-31,78,71,75,6,67,0,10,0516,1829,0,6.1,5,7.2,77,70,66,5.8,4
2013-09-01,85,65,75,7,67,0,10,0517,1827,0,4.2,29,5.2,84,68,66,3.9,27
2013-09-02,79,60,70,2,61,0,5,0518,1826,0,8.1,2,9.2,77,62,60,7.5,2
2013-09-03,77,57,67,-1,54,0,2,0519,1824,0,4.0,30,5.8,76,58,54,1.5,34
2013-09-04,84,59,72,4,57,0,7,0520,1822,0,6.2,26,7.0,84,59,55,6.4,25
2013-09-05,74,59,67,0,54,0,2,0521,1821,0,9.0,5,9.2,74,65,53,9.2,6
2013-09-06,86,57,72,5,58,0,7,0522,1819,0,4.7,20,6.0,85,62,55,4.3,17
2013-09-07,88,65,77,10,62,0,12,0523,1817,0,5.7,23,6.9,87,68,61,5.8,23
2013-09-08,77,71,74,8,66,0,9,0524,1815,0,10.5,7,11.9,78,71,65,10.1,7
2013-09-09,94,68,81,15,70,0,16,0525,1814,0,9.0,20,10.1,94,69,68,8.5,20
2013-09-10,95,77,86,20,64,0,21,0526,1812,0,12.1,24,12.5,96,78,63,12.2,24
2013-09-11,91,75,83,18,66,0,18,0527,1810,0,4.2,27,7.5,92,75,66,5.1,25
2013-09-12,82,62,72,7,59,0,7,0528,1809,0,7.0,35,9.4,83,63,58,6.8,34
2013-09-13,67,52,60,-5,45,5,0,0529,1807,0,10.7,1,11.5,67,54,45,12.8,1
2013-09-14,72,47,60,-4,43,5,0,0530,1805,0,4.7,21,5.9,72,51,41,5.3,19
2013-09-15,62,56,59,-5,52,6,0,0531,1803,0,1.1,2,5.4,62,58,51,0.4,19
2013-09-16,64,51,58,-6,47,7,0,0532,1760,0,9.7,3,10.8,64,55,47,11.4,3
2013-09-17,71,49,60,-4,51,5,0,0533,1758,0,7.0,13,7.6,70,53,49,7.2,12
2013-09-18,81,60,71,7,60,0,6,0535,1756,0,8.7,18,9.0,82,62,58,6.7,17
2013-09-19,84,69,77,14,68,0,12,0536,1755,0,8.3,16,10.6,84,70,66,7.8,16
2013-09-20,76,58,67,5,60,0,2,0537,1753,0,10.1,26,11.0,77,59,59,10.3,26
2013-09-21,67,52,60,-2,48,5,0,0538,1751,0,9.6,33,10.0,67,51,46,9.0,33
2013-09-22,67,49,58,-4,47,7,0,0539,1749,0,6.2,4,7.5,67,49,45,4.8,5
2013-09-23,67,46,57,-4,48,8,0,0540,1748,0,4.9,10,6.1,67,50,45,6.8,11
2013-09-24,70,49,60,-1,49,5,0,0541,1746,0,6.2,10,8.0,91,52,48,5.8,9
2013-09-25,70,51,61,0,52,4,0,0542,1744,0,4.8,5,5.7,71,56,51,5.9,6
2013-09-26,75,50,63,3,52,2,0,0543,1742,0,3.8,8,4.2,75,55,52,4.1,9
2013-09-27,81,52,67,7,51,0,2,0544,1741,0,7.0,13,7.4,80,57,48,6.6,12
2013-09-28,84,55,70,11,56,0,5,0545,1739,0,10.9,19,12.7,85,58,54,10.2,18
2013-09-29,68,51,60,1,49,5,0,0546,1737,0,6.0,36,7.6,84,53,48,6.3,36
2013-09-30,74,47,61,2,49,4,0,0547,1735,0,5.8,19,6.2,76,50,47,4.2,19
2013-10-01,79,62,71,13,62,0,6,0548,1734,0,12.5,22,12.2,79,62,61,11.9,21
2013-10-02,76,62,69,11,50,0,4,0549,1732,0,4.7,7,6.4,77,64,50,5.2,7
2013-10-03,78,60,69,12,65,0,4,0550,1730,0,7.4,19,7.9,78,64,65,7.1,19
2013-10-04,74,65,70,13,65,0,5,0552,1729,0,2.6,12,6.2,76,66,64,2.0,16
2013-10-05,80,61,71,14,66,0,6,0553,1727,0,5.2,19,6.4,81,65,66,6.7,19
2013-10-06,64,45,55,-1,44,10,0,0554,1725,0,8.7,25,9.5,76,48,44,10.1,25
2013-10-07,68,45,57,1,45,8,0,0555,1724,0,6.1,28,9.0,67,45,44,6.3,26
2013-10-08,75,43,59,3,48,6,0,0556,1722,0,4.7,18,5.6,76,49,46,4.0,17
2013-10-09,71,48,60,5,47,5,0,0557,1720,0,3.6,12,4.6,70,52,47,3.4,11
2013-10-10,74,46,60,5,50,5,0,0558,1719,0,2.9,13,3.9,75,51,49,3.0,12
2013-10-11,76,51,64,10,51,1,0,0559,1717,0,7.3,14,7.7,77,56,48,6.1,14
2013-10-12,73,46,60,6,54,5,0,0600,1715,0,5.7,21,7.4,73,53,52,6.0,21
2013-10-13,64,44,54,1,41,11,0,0602,1714,0,5.3,32,6.6,65,46,40,3.1,34
2013-10-14,62,42,52,-1,44,13,0,0603,1712,0,6.6,8,8.4,62,45,43,7.2,8
2013-10-15,64,49,57,4,51,8,0,0604,1711,0,7.6,19,10.6,65,51,50,6.9,19
2013-10-16,54,47,51,-1,45,14,0,0605,1709,0,10.5,25,10.8,54,47,43,10.5,25
2013-10-17,53,40,47,-5,44,18,0,0606,1707,0,6.1,26,6.9,54,44,43,7.1,24
2013-10-18,50,39,45,-6,40,20,0,0607,1706,0,8.3,26,8.7,50,42,39,7.9,25
2013-10-19,54,42,48,-3,37,17,0,0608,1704,0,8.9,25,9.2,54,43,36,10.1,24
2013-10-20,61,36,49,-1,42,16,0,0610,1703,0,5.1,20,6.1,65,41,41,7.5,21
2013-10-21,55,33,44,-6,31,21,0,0611,1701,0,10.8,27,11.5,55,36,32,10.3,27
2013-10-22,42,29,36,-14,31,29,0,0612,1660,0,5.4,26,6.1,41,31,31,4.6,26
2013-10-23,46,32,39,-10,27,26,0,0613,1658,0,9.2,30,10.0,46,32,27,9.2,29
2013-10-24,44,31,38,-11,25,27,0,0614,1657,0,10.3,30,10.9,44,34,25,9.2,30
2013-10-25,51,29,40,-8,26,25,0,0616,1656,0,10.8,24,11.7,51,29,26,10.4,23
2013-10-26,55,37,46,-2,29,19,0,0617,1654,0,10.9,27,14.2,55,38,29,10.5,26
2013-10-27,54,29,42,-6,29,23,0,0618,1653,0,6.3,23,6.6,55,32,29,6.4,23
2013-10-28,53,35,44,-3,37,21,0,0619,1651,0,9.0,4,9.4,54,36,38,8.8,4
2013-10-29,57,42,50,3,40,15,0,0620,1650,0,6.1,10,7.5,57,43,39,5.9,11
2013-10-30,63,43,53,7,52,12,0,0622,1649,0,6.6,15,7.5,64,47,52,5.3,14
2013-10-31,64,46,55,9,56,10,0,0623,1647,0,9.4,24,11.5,65,47,56,9.5,23
2014-05-01,49,42,46,-7,38,19,0,0448,1849,0,13.5,24,13.4,50,43,42,14.1,24
2014-05-02,53,46,50,-4,39,15,0,0447,1850,0,10.2,24,11.5,80,47,43,10.7,23
2014-05-03,67,46,57,3,37,8,0,0446,1851,0,13.8,28,14.7,68,49,39,13.3,28
2014-05-04,58,44,51,-3,29,14,0,0444,1852,0,4.8,3,10.0,61,47,31,5.6,4
2014-05-05,55,43,49,-6,34,16,0,0443,1853,0,12.6,5,13.1,59,45,36,12.5,5
2014-05-06,63,41,52,-3,34,13,0,0442,1855,0,12.6,7,13.7,63,45,38,12.9,7
2014-05-07,78,48,63,8,42,2,0,0441,1856,0,7.5,8,8.9,80,52,47,6.3,10
2014-05-08,89,51,70,14,55,0,5,0439,1857,0,13.7,21,14.2,93,68,58,13.8,20
2014-05-09,73,54,64,8,52,1,0,0438,1858,0,13.2,24,16.0,76,57,56,12.4,23
2014-05-10,77,47,62,6,42,3,0,0437,1859,0,2.9,25,6.9,77,52,44,3.1,20
2014-05-11,81,52,67,10,53,0,2,0436,1860,0,7.6,16,8.9,85,63,55,7.8,17
2014-05-12,84,64,74,17,64,0,9,0435,1901,0,6.6,19,12.0,86,65,67,11.1,19
2014-05-13,67,52,60,2,53,5,0,0434,1902,0,9.5,26,12.3,70,54,55,8.1,25
2014-05-14,56,44,50,-8,39,15,0,0433,1903,0,10.9,2,12.0,57,44,41,11.4,1
2014-05-15,55,40,48,-10,35,17,0,0432,1904,0,10.3,1,13.6,57,42,38,9.2,1
2014-05-16,46,37,42,-17,34,23,0,0431,1905,0,4.9,6,8.0,45,41,37,6.6,5
2014-05-17,60,39,50,-9,33,15,0,0430,1906,0,7.7,26,8.5,61,41,34,7.6,24
2014-05-18,69,47,58,-2,37,7,0,0429,1907,0,9.8,22,10.5,70,48,38,8.5,21
2014-05-19,69,45,57,-3,40,8,0,0428,1908,0,12.7,16,13.3,71,53,40,11.3,16
2014-05-20,85,62,74,13,58,0,9,0427,1909,0,9.9,20,11.1,87,63,60,10.5,20
2014-05-21,86,63,75,14,55,0,10,0426,1910,0,4.4,31,7.5,89,68,58,4.8,30
2014-05-22,70,53,62,1,47,3,0,0425,1911,0,4.0,5,6.8,69,54,50,5.4,5
2014-05-23,69,48,59,-2,43,6,0,0425,1912,0,6.2,5,6.5,68,51,46,5.1,5
2014-05-24,74,47,61,-1,42,4,0,0424,1913,0,3.9,6,5.2,74,50,45,3.2,7
2014-05-25,83,50,67,5,46,0,2,0423,1914,0,2.3,15,5.0,85,54,49,1.7,15
2014-05-26,87,61,74,12,59,0,9,0422,1915,0,5.9,21,7.5,90,67,62,6.3,21
2014-05-27,85,58,72,10,61,0,7,0422,1916,0,5.3,25,10.0,85,61,65,5.3,24
2014-05-28,71,56,64,1,49,1,0,0421,1916,0,9.1,4,9.3,73,58,54,8.3,4
2014-05-29,76,54,65,1,51,0,0,0421,1917,0,8.4,5,9.0,77,57,55,8.8,4
2014-05-30,79,53,66,2,49,0,1,0420,1918,0,6.1,6,7.0,79,57,53,7.1,7
2014-05-31,88,54,71,7,50,0,6,0420,1919,0,5.8,12,8.0,89,60,53,5.1,11
2014-06-01,90,63,77,13,59,0,12,0419,1920,0,12.9,18,13.0,92,69,60,12.0,18
2014-06-02,83,68,76,12,62,0,11,0419,1920,0,13.2,22,14.6,85,69,65,13.4,22
2014-06-03,81,66,74,10,50,0,9,0418,1921,0,7.2,28,9.8,82,70,53,3.7,29
2014-06-04,70,55,63,-1,53,2,0,0418,1922,0,7.8,6,9.3,72,58,56,8.5,6
2014-06-05,76,52,64,-1,42,1,0,0417,1923,0,5.0,6,6.0,75,56,44,6.5,6
2014-06-06,81,49,65,-1,40,0,0,0417,1923,0,3.9,11,4.9,82,54,42,4.8,9
2014-06-07,84,57,71,5,50,0,6,0417,1924,0,3.3,9,7.7,85,62,51,4.2,10
2014-06-08,72,54,63,-3,44,2,0,0417,1925,0,13.9,2,14.1,70,55,48,15.4,1
2014-06-09,78,55,67,1,48,0,2,0416,1925,0,7.7,4,8.5,79,56,52,6.3,4
2014-06-10,66,56,61,-6,51,4,0,0416,1926,0,10.0,3,10.3,70,59,56,8.3,3
2014-06-11,67,57,62,-5,55,3,0,0416,1926,0,6.4,34,7.4,69,62,60,2.2,36
2014-06-12,79,58,69,1,56,0,4,0416,1927,0,8.6,27,10.0,82,63,59,8.9,26
2014-06-13,75,55,65,-3,41,0,0,0416,1927,0,6.4,31,9.8,75,57,45,3.4,34
2014-06-14,79,52,66,-2,43,0,1,0416,1928,0,7.8,17,8.3,80,57,43,7.5,17
2014-06-15,84,60,72,4,55,0,7,0416,1928,0,14.3,19,15.7,86,64,58,13.4,19
2014-06-16,88,67,78,9,61,0,13,0416,1929,0,7.4,21,8.7,90,69,64,7.1,21
2014-06-17,91,77,84,15,64,0,19,0416,1929,0,9.1,22,12.6,93,79,68,11.5,21
2014-06-18,82,61,72,2,63,0,7,0416,1929,0,2.0,23,10.2,85,63,67,3.3,23
2014-06-19,79,59,69,-1,61,0,4,0416,1930,0,6.0,7,8.2,82,60,66,5.4,6
2014-06-20,85,63,74,4,63,0,9,0416,1930,0,2.6,30,8.5,86,66,67,2.6,29
2014-06-21,84,60,72,2,62,0,7,0416,1930,0,0.7,17,7.3,85,63,65,2.1,17
2014-06-22,82,63,73,3,61,0,8,0417,1931,0,4.4,7,4.9,82,66,64,4.8,8
2014-06-23,81,66,74,4,65,0,9,0417,1931,0,2.9,22,5.5,84,69,69,1.9,22
2014-06-24,87,70,79,8,65,0,14,0417,1931,0,0.8,36,4.7,85,70,70,0.9,15
2014-06-25,80,59,70,-1,58,0,5,0417,1931,0,6.8,4,7.3,79,62,63,5.3,4
2014-06-26,78,59,69,-2,57,0,4,0418,1931,0,6.2,5,6.8,77,60,60,5.5,6
